District,Area,Rooms,Total price,Price per meter square
Wełnowiec,41.12,2,298120.0,7250.0
Wełnowiec,41.05,2,303770.0,7400.0
Wełnowiec,52.85,3,377877.0,7150.0
Wełnowiec,52.9,3,362365.0,6850.0
Piotrowice,71.19,3,559000.0,7852.0
Piotrowice,31.15,1,N/A,N/A
Piotrowice,204.94,6,N/A,N/A
Os. Paderewskiego,62.11,3,462720.0,7450.0
Wełnowiec,61.46,4,408709.0,6650.0
Wełnowiec,39.01,2,282822.0,7250.0
Wełnowiec,40.11,2,296814.0,7400.0
Dąb,28.23,1,280888.0,9950.0
Piotrowice,40.04,2,272272.0,6800.0
Piotrowice,40.16,2,257024.0,6400.0
Piotrowice,52.19,3,313140.0,6000.0
Piotrowice,41.22,2,263808.0,6400.0
Piotrowice,40.04,2,272272.0,6800.0
Piotrowice,41.32,2,268580.0,6500.0
Dąb,28.23,1,280888.0,9950.0
Piotrowice,40.26,2,257664.0,6400.0
Piotrowice,41.4,2,252540.0,6100.0
Piotrowice,48.37,3,285383.0,5900.0
Piotrowice,40.17,2,273156.0,6800.0
Wełnowiec,40.18,2,297332.0,7400.0
Wełnowiec,51.85,3,355172.0,6850.0
Piotrowice,101.44,4,527488.0,5200.0
Piotrowice,44.87,3,269220.0,6000.0
Piotrowice,49.22,3,290398.0,5900.0
Piotrowice,49.22,3,290398.0,5900.0
Piotrowice,50.67,3,304020.0,6000.0
Piotrowice,52.0,3,332800.0,6400.0
Piotrowice,40.17,2,273156.0,6800.0
Piotrowice,105.96,4,N/A,N/A
Piotrowice,72.54,3,377208.0,5200.0
N/A,53.2,3,319200.0,6000.0
Kostuchna,30.61,1,226514.0,7400.0
Piotrowice,101.82,4,529464.0,5200.0
N/A,72.0,4,395000.0,5486.0
Józefowiec,52.5,3,370125.0,7050.0
Józefowiec,34.02,2,267057.0,7850.0
Józefowiec,59.87,4,422083.0,7050.0
Józefowiec,52.55,3,370477.0,7050.0
Nikiszowiec,68.5,3,385000.0,5620.0
Piotrowice,98.28,4,N/A,N/A
Janów,37.0,2,199000.0,5378.0
Józefowiec,34.24,2,268784.0,7850.0
Józefowiec,51.99,3,366529.0,7050.0
Józefowiec,52.5,3,370125.0,7050.0
Józefowiec,34.24,2,268784.0,7850.0
Józefowiec,52.5,3,370125.0,7050.0
Śródmieście,48.0,2,349000.0,7271.0
Janów,38.0,2,209000.0,5500.0
Piotrowice,55.2,3,255000.0,4620.0
Piotrowice,76.1,3,N/A,N/A
Piotrowice,30.41,1,N/A,N/A
Kostuchna,30.25,1,223850.0,7400.0
Śródmieście,135.0,5,830000.0,6148.0
Załęże,21.5,1,191590.0,8911.0
Piotrowice,102.65,4,533780.0,5200.0
Józefowiec,34.02,2,267057.0,7850.0
Józefowiec,51.99,3,366529.0,7050.0
Józefowiec,52.55,3,370477.0,7050.0
Janów,45.0,2,165000.0,3667.0
Giszowiec,30.1,2,204500.0,6794.0
Dąb,52.81,3,352420.0,6673.0
Dąb,28.23,1,276654.0,9800.0
Dąb,32.31,2,291008.0,9007.0
Piotrowice,37.0,2,199000.0,5378.0
Śródmieście,70.0,3,577430.0,8249.0
Zawodzie,111.81,3,530000.0,4740.0
Brynów,45.0,2,261000.0,5800.0
N/A,105.0,2,689000.0,6562.0
Zawodzie,60.0,3,349990.0,5833.0
Bogucice,61.0,3,350000.0,5738.0
Szopienice,41.0,2,180000.0,4390.0
Dąbrówka Mała,64.0,3,415000.0,6484.0
Brynów,45.0,2,275000.0,6111.0
Osiedle Tysiąclecia,58.0,3,379000.0,6534.0
Śródmieście,105.0,3,689000.0,6562.0
N/A,111.25,3,1110000.0,9978.0
Tysiąclecie,74.0,4,370000.0,5000.0
N/A,70.9,4,330000.0,4654.0
Os. Witosa,49.0,2,320000.0,6531.0
Dąb,48.84,3,505494.0,10350.0
os. Tysiąclecia,28.0,1,199000.0,7107.0
Śródmieście,102.0,3,616161.0,6041.0
Wełnowiec,34.24,2,268784.0,7850.0
Śródmieście,133.0,5,599000.0,4504.0
Dąbrówka Mała,34.0,2,270000.0,7941.0
Brynów,64.0,2,429000.0,6703.0
