District,Area,Rooms,Total price,Price per meter square
Dębniki,48.29,3,385837.0,7990.0
Dębniki,33.91,1,287896.0,8490.0
Dębniki,33.91,1,284505.0,8390.0
Dębniki,46.67,2,372893.0,7990.0
Prądnik Biały,43.9,2,343700.0,7829.0
Prądnik Biały,49.86,2,391559.0,7853.0
Prądnik Biały,36.43,2,329886.0,9055.0
Prądnik Biały,36.37,2,323069.0,8883.0
Dębniki,35.61,2,273841.0,7690.0
Dębniki,39.79,2,309964.0,7790.0
Prądnik Biały,36.38,2,326055.0,8962.0
Dębniki,41.3,2,388000.0,9395.0
Dębniki,35.61,2,273841.0,7690.0
Dębniki,57.89,3,494000.0,8533.0
Stare Miasto,91.32,3,950000.0,10403.0
Prądnik Biały,60.55,3,499863.0,8255.0
Dębniki,41.06,2,380000.0,9255.0
Prądnik Biały,104.74,4,1287142.0,12289.0
Dębniki,46.67,2,358892.0,7690.0
Prądnik Biały,35.68,2,333034.0,9334.0
Dębniki,35.61,2,284524.0,7990.0
Prądnik Biały,66.01,3,508956.0,7710.0
Bronowice,54.0,5,580000.0,10741.0
Swoszowice,67.72,3,424000.0,6261.0
Czyżyny,33.2,1,309000.0,9307.0
Bieńczyce,33.2,1,310000.0,9337.0
Stare Miasto,55.0,2,810000.0,14727.0
Prądnik Biały,83.0,3,550000.0,6627.0
Prądnik Biały,59.5,3,449000.0,7546.0
Śródmieście,52.0,2,1050000.0,20192.0
Kurdwanów,88.0,4,699000.0,7943.0
Dębniki,33.91,1,287896.0,8490.0
Dębniki,45.35,2,432000.0,9526.0
Dębniki,39.79,2,325880.0,8190.0
Dębniki,41.3,2,370000.0,8959.0
Prądnik Biały,44.1,2,372037.0,8436.0
Prądnik Biały,35.54,2,325127.0,9148.0
Dębniki,35.61,2,288085.0,8090.0
Dębniki,42.76,2,392000.0,9167.0
Dębniki,39.39,2,372000.0,9444.0
Dębniki,82.36,4,741000.0,8997.0
Dębniki,59.51,3,548000.0,9209.0
Prądnik Biały,79.64,4,681745.0,8560.0
Dębniki,74.46,4,619000.0,8313.0
Dębniki,76.6,4,660000.0,8616.0
Prądnik Biały,65.38,3,515852.0,7890.0
Dębniki,53.29,3,431116.0,8090.0
Prądnik Biały,109.49,5,886148.0,8093.0
Dębniki,35.61,2,284524.0,7990.0
Salwator,31.46,2,395000.0,12556.0
Swoszowice,67.0,3,422000.0,6299.0
Swoszowice,66.0,4,454000.0,6879.0
Nowa Huta,33.0,1,330000.0,10000.0
Prądnik Biały,57.91,3,473152.0,8170.0
Prądnik Biały,49.85,2,376266.0,7548.0
Prądnik Biały,36.6,2,324001.0,8852.0
Prądnik Biały,53.24,3,439891.0,8262.0
Prądnik Biały,66.01,3,524790.0,7950.0
Prądnik Biały,98.93,4,1283557.0,12974.0
Kraków-Śródmieście,39.37,2,413385.0,10500.0
Stare Miasto,45.49,1,639500.0,14058.0
Nowa Huta,39.71,2,279000.0,7026.0
Krowodrza,71.92,3,532136.0,7399.0
Krowodrza,71.45,4,528659.0,7399.0
Prądnik Biały,36.0,2,365000.0,10139.0
Dębniki,36.0,2,399000.0,11083.0
Bieżanów,34.5,1,265000.0,7681.0
Stare Miasto,40.0,2,560000.0,14000.0
Podgórze,71.0,2,850000.0,11972.0
Bronowice Wielkie,51.75,3,489000.0,9449.0
Prądnik Biały,65.0,4,505000.0,7769.0
Dębniki,40.23,2,381000.0,9471.0
Dębniki,59.51,3,530000.0,8906.0
Dębniki,82.35,4,689000.0,8367.0
Dębniki,47.69,2,429000.0,8996.0
Dębniki,42.76,2,392000.0,9167.0
Prądnik Biały,66.11,3,535518.0,8100.0
Dębniki,41.06,2,390000.0,9498.0
Dębniki,49.36,3,409194.0,8290.0
Dębniki,57.61,3,443021.0,7690.0
Prądnik Biały,36.38,2,336189.0,9241.0
Podgórze,61.11,3,879000.0,14384.0
Prądnik Biały,66.01,3,530904.0,8043.0
Dębniki,65.62,3,418422.0,6376.0
Dębniki,59.51,3,530000.0,8906.0
Dębniki,46.73,2,414000.0,8859.0
Prądnik Biały,35.47,2,320095.0,9024.0
Prądnik Biały,65.37,3,486679.0,7445.0
Dębniki,35.26,2,281727.0,7990.0
Dębniki,33.91,1,287896.0,8490.0
Dębniki,57.89,3,513000.0,8862.0
Dębniki,54.9,2,488000.0,8889.0
