District,Area,Rooms,Total price,Price per meter square
Centrum,78.3,2,388000.0,4955.0
okolice Rynku,97.0,4,500000.0,5155.0
Centrum,75.0,3,350000.0,4667.0
Centrum,54.0,2,1200.0,22.0
Zatorze,48.49,2,250000.0,5156.0
Centrum,140.0,2,468000.0,3343.0
Starówka,137.0,4,511000.0,3730.0
Centrum,62.6,2,369340.0,5900.0
Centrum,100.0,3,420000.0,4200.0
Osiedle Zubrzyckiego,26.0,1,1350.0,52.0
Osiedle Ludwika Waryńskiego,60.0,2,246000.0,4100.0
N/A,145.0,4,920000.0,6345.0
Kopernik,49.0,2,210000.0,4286.0
Zatorze,86.7,3,325000.0,3749.0
Centrum,88.0,3,390000.0,4432.0
Sikornik,42.0,2,1000.0,24.0
Podlesie,114.0,4,560000.0,4912.0
Podlesie,117.0,4,660000.0,5641.0
Starówka,104.0,3,449000.0,4317.0
Centrum,78.3,2,349000.0,4457.0
N/A,100.01,3,435000.0,4350.0
