District,Area,Rooms,Total price,Price per meter square
N/A,45.45,2,54000.0,1188.0
N/A,61.85,2,225000.0,3638.0
Karb,38.0,2,103000.0,2711.0
Centrum,69.51,3,260000.0,3740.0
Centrum,41.0,2,122900.0,2998.0
Szombierki,58.0,3,250000.0,4310.0
Centrum,78.0,3,265000.0,3397.0
Stroszek,47.0,2,179000.0,3809.0
N/A,145.07,5,179000.0,1234.0
N/A,63.0,3,149000.0,2365.0
N/A,47.0,2,150000.0,3191.0
Śródmieście. Duże dwupokojowe,55.0,2,140000.0,2545.0
"Karb. Tanie M3, niski czynsz",34.19,2,65000.0,1901.0
Centrum,31.67,1,53000.0,1674.0
Centrum,110.49,4,298000.0,2697.0
Szombierki,51.0,2,209000.0,4098.0
Centrum,52.0,3,123000.0,2365.0
Miechowice,63.0,3,245000.0,3889.0
N/A,95.0,3,375000.0,3947.0
N/A,95.0,3,375000.0,3947.0
Centrum,97.59,3,270000.0,2767.0
Stroszek,35.0,2,174000.0,4971.0
Centrum,51.43,2,140000.0,2722.0
Śródmieście,69.41,2,197000.0,2838.0
Miechowice,59.52,3,239900.0,4031.0
N/A,62.68,3,199000.0,3175.0
Szombierki,33.47,2,126999.0,3794.0
Centrum,61.0,3,185000.0,3033.0
N/A,90.0,2,160000.0,1778.0
Miechowice,40.0,2,154900.0,3873.0
Centrum,124.74,4,195000.0,1563.0
Centrum,40.0,2,74900.0,1873.0
Szombierki,51.0,2,120000.0,2353.0
N/A,37.52,2,139000.0,3705.0
N/A,40.0,1,135000.0,3375.0
Śródmieście. Wyremon M3 w apartamentowc,41.12,2,149000.0,3624.0
Śródmieście,69.41,2,197000.0,2838.0
Śródmieście,100.96,3,352000.0,3487.0
Miechowice. Całkowicie wyremontowane M3,48.1,2,154900.0,3220.0
N/A,64.0,2,176000.0,2750.0
Szombierki,36.42,2,90000.0,2471.0
Śródmieście,52.62,2,200000.0,3801.0
Centrum,60.0,3,239900.0,3998.0
Rozbark,50.0,2,145000.0,2900.0
Śródmieście,40.0,1,95000.0,2375.0
Miechowice,60.0,3,239900.0,3998.0
N/A,48.5,2,100000.0,2062.0
N/A,75.72,3,230000.0,3038.0
Centrum,123.5,5,550000.0,4453.0
N/A,76.0,3,319000.0,4197.0
Szombierki,50.53,3,221500.0,4384.0
Centrum,83.31,3,210000.0,2521.0
N/A,54.55,2,179000.0,3281.0
Łagiewniki,41.0,2,98000.0,2390.0
N/A,53.0,3,183000.0,3453.0
Szombierki,40.0,2,96000.0,2400.0
"Centrum. Słoneczne,ustronne M3.",45.07,2,130000.0,2884.0
Centrum,98.06,3,240000.0,2447.0
Centrum,140.0,3,250000.0,1786.0
Szombierki,50.53,3,222000.0,4393.0
Centrum,26.6,1,92000.0,3459.0
Rozbark,50.0,3,175000.0,3500.0
Rozbark,47.0,2,136000.0,2894.0
Centrum,56.87,3,199045.0,3500.0
N/A,61.82,2,110000.0,1779.0
Centrum,70.32,3,246120.0,3500.0
Szombierki,46.0,2,175000.0,3804.0
Centrum,74.5,N/A,189000.0,2537.0
N/A,28.65,1,95000.0,3316.0
Stroszek,57.0,3,170000.0,2982.0
N/A,80.0,3,260000.0,3250.0
Centrum,101.0,3,299900.0,2969.0
N/A,74.96,3,319999.0,4269.0
Śródmieście,108.0,4,199900.0,1851.0
N/A,58.0,4,260000.0,4483.0
Kompletne do zamieszkania,65.0,3,269000.0,4138.0
N/A,64.29,3,276500.0,4301.0
N/A,135.0,3,379000.0,2807.0
Centrum,89.48,3,209000.0,2336.0
Centrum,47.0,2,179900.0,3828.0
Szombierki,46.0,2,155000.0,3370.0
N/A,105.0,3,240000.0,2286.0
N/A,67.0,3,206000.0,3075.0
Rozbark,40.08,2,96000.0,2395.0
Rozbark,46.0,2,105000.0,2283.0
Centrum,67.7,3,310000.0,4579.0
Miechowice,36.0,2,148000.0,4111.0
N/A,146.57,3,425000.0,2900.0
Łagiewniki,95.0,4,99000.0,1042.0
CENTRUM,49.0,2,210000.0,4286.0
N/A,39.0,2,158000.0,4051.0
Centrum,68.06,2,189000.0,2777.0
Centrum,88.0,3,191000.0,2170.0
Centrum,63.0,3,148000.0,2349.0
Szombierki,43.04,3,130000.0,3020.0
CENTRUM,76.93,3,260000.0,3380.0
CENTRUM,43.73,2,160000.0,3659.0
N/A,48.0,3,149900.0,3123.0
N/A,146.0,4,310000.0,2123.0
Centrum,58.0,2,159000.0,2741.0
Stroszek,50.66,2,185000.0,3652.0
N/A,50.4,1,149000.0,2956.0
Stroszek,39.44,1,169592.0,4300.0
Centrum,97.0,4,199000.0,2052.0
N/A,80.0,3,185000.0,2313.0
Wyjątkowa okazja,81.0,3,185000.0,2284.0
spokojne Śródmieście,115.6,3,279000.0,2413.0
N/A,133.03,3,210000.0,1579.0
Centrum,50.1,3,146000.0,2914.0
Łagiewniki,46.7,2,149000.0,3191.0
Centrum,64.0,2,170000.0,2656.0
Śródmieście,103.5,3,119000.0,1150.0
Centrum,83.0,3,205000.0,2470.0
N/A,55.0,2,200000.0,3636.0
Centrum,146.57,3,385000.0,2627.0
Centrum,98.0,3,155000.0,1582.0
N/A,54.3,2,69000.0,1271.0
N/A,56.99,2,139000.0,2439.0
Centrum,147.17,4,280000.0,1903.0
Centrum,35.1,1,85000.0,2422.0
Centrum,67.0,3,199000.0,2970.0
Łagiewniki,48.08,3,125000.0,2600.0
Centrum,89.98,3,139000.0,1545.0
Śródmieście,70.79,3,170000.0,2401.0
Szombierki,45.3,2,165000.0,3642.0
Miechowice,71.0,4,320000.0,4507.0
Stroszek,43.0,2,139100.0,3235.0
Centrum,48.5,2,96000.0,1979.0
Szombierki,40.0,2,144000.0,3600.0
Centrum,48.5,2,91000.0,1876.0
N/A,63.0,3,205000.0,3254.0
Centrum,58.0,3,150000.0,2586.0
Centrum,135.79,4,179000.0,1318.0
N/A,77.0,2,260000.0,3377.0
N/A,43.73,2,170000.0,3887.0
Centrum,135.0,4,189000.0,1400.0
