District,Area,Rooms,Total price,Price per meter square
CENTRUM,90.47,2,490000.0,5416.0
Warszewo,70.3,4,456950.0,6500.0
N/A,130.0,3,425000.0,3269.0
Świerczewo,75.0,4,630000.0,8400.0
Pogodno,69.85,3,449000.0,6428.0
Osów,43.2,2,293760.0,6800.0
Osów,47.5,2,323000.0,6800.0
Osów,73.7,4,501160.0,6800.0
Osów,47.38,2,3322184.0,70118.0
Osów,43.33,2,294644.0,6800.0
Osów,53.59,3,353694.0,6600.0
Osów,59.66,3,393756.0,6600.0
ŚRÓDMIEŚCIE-CENTRUM,61.41,3,390000.0,6351.0
Niebuszewo,72.82,2,289000.0,3969.0
Żelechowa,39.6,3,299000.0,7551.0
Warszewo,77.66,4,465960.0,6000.0
Centrum,74.18,3,410000.0,5527.0
Pogodno,165.0,5,1155000.0,7000.0
KSIĄŻĄT POMORSKICH,100.0,3,1100000.0,11000.0
Gumieńce,35.0,2,359000.0,10257.0
Centrum,103.0,4,409000.0,3971.0
Warszewo,88.66,4,630000.0,7106.0
ŚRÓDMIEŚCIE,90.78,4,509000.0,5607.0
Bezrzecze,73.0,4,428000.0,5863.0
Łekno,100.41,5,629000.0,6264.0
N/A,109.0,4,1050000.0,9633.0
N/A,150.0,6,1470000.0,9800.0
N/A,94.67,4,728959.0,7700.0
N/A,70.11,3,539847.0,7700.0
Żelechowa,123.3,3,559000.0,4534.0
Stare Miasto,54.0,3,490000.0,9074.0
Warszewo,68.5,3,589000.0,8599.0
Glinki,68.05,3,248000.0,3644.0
Pogodno,105.0,4,750000.0,7143.0
N/A,67.0,2,379000.0,5657.0
CENTRUM,70.0,3,547500.0,7821.0
Śródmieście,74.0,3,385000.0,5203.0
Centrum,55.0,3,408000.0,7418.0
Centrum,115.0,3,325000.0,2826.0
Gumieńce,78.0,3,620000.0,7949.0
Warszewo,94.0,4,599000.0,6372.0
Dąbie,82.43,3,275000.0,3336.0
Centrum,50.0,2,299000.0,5980.0
Bezrzecze,112.3,4,399000.0,3553.0
Pilchowo,73.0,3,350000.0,4795.0
Pilchowo,73.0,3,350000.0,4795.0
Pogodno,94.0,3,440000.0,4681.0
Gumieńce,60.0,3,360000.0,6000.0
Centrum,82.0,3,410000.0,5000.0
Pogodno,38.0,2,185000.0,4868.0
Centrum,82.0,3,399900.0,4877.0
Pogodno,64.0,3,235000.0,3672.0
Centrum,73.21,3,799000.0,10914.0
Centrum,82.0,3,409000.0,4988.0
Prawobrzeże,105.2,3,455000.0,4325.0
