District,Area,Rooms,Total price,Price per meter square
Jaroty,78.13,4,365000.0,4672.0
Pieczewo,88.3,5,429000.0,4858.0
PODGRODZIE,62.0,3,308000.0,4968.0
Redykajny,42.3,2,254000.0,6005.0
Zatorze,28.0,2,195000.0,6964.0
Jaroty,60.15,3,430000.0,7149.0
Osiedle Generałów,72.17,3,519000.0,7191.0
N/A,70.0,3,318500.0,4550.0
Jaroty,49.6,2,309000.0,6230.0
Centrum,56.7,2,220000.0,3880.0
Nagórki,48.0,2,259000.0,5396.0
Jaroty,67.69,3,397000.0,5865.0
Jaroty,56.2,3,399900.0,7116.0
N/A,88.67,4,399000.0,4500.0
Pojezierze,33.0,2,199000.0,6030.0
Generałów,66.49,3,430000.0,6467.0
Jaroty,48.0,2,250000.0,5208.0
Jaroty,64.6,3,385000.0,5960.0
N/A,59.78,2,358680.0,6000.0
Redykajny,50.6,2,294000.0,5810.0
Jaroty,72.17,3,519000.0,7191.0
N/A,50.0,2,269000.0,5380.0
ŚRÓDMIEŚCIE,66.71,3,445000.0,6671.0
Zatorze,40.28,2,207000.0,5139.0
Pojezierze,48.2,3,269000.0,5581.0
Osiedle Generałów,56.0,3,359000.0,6411.0
Pojezierze,58.8,3,329000.0,5595.0
Kętrzyńskiego,48.6,3,258000.0,5309.0
Zatorze,65.1,3,358050.0,5500.0
Zatorze,58.89,2,342592.0,5817.0
Jaroty,30.2,1,229000.0,7583.0
Zatorze,94.34,4,462266.0,4900.0
Zatorze,99.87,4,451512.0,4521.0
Jroty,60.2,3,315000.0,5233.0
N/A,44.9,2,219000.0,4878.0
Zatorze,60.0,2,300000.0,5000.0
Zatorze,58.25,2,308725.0,5300.0
Zatorze,66.58,3,359532.0,5400.0
Zatorze,58.55,3,310315.0,5300.0
Zatorze,91.37,4,441830.0,4836.0
Zatorze,62.84,3,333052.0,5300.0
Jaroty,54.0,2,329000.0,6093.0
Zatorze,88.89,4,433186.0,4873.0
Zatorze,66.16,3,357264.0,5400.0
Zatorze,62.61,3,331833.0,5300.0
Jaroty,51.2,2,325000.0,6348.0
Pozorty,87.21,5,470061.0,5390.0
N/A,82.0,5,425000.0,5183.0
Nagórki,60.4,3,289000.0,4785.0
Jaroty,42.7,2,259000.0,6066.0
Osiedle Grunwaldzkie,113.0,4,420000.0,3717.0
GENERAŁÓW,93.0,5,520000.0,5591.0
Jaroty,57.0,3,453150.0,7950.0
Jaroty,67.0,3,380000.0,5672.0
Zatorze,40.27,2,205000.0,5091.0
Jaroty,73.48,3,366500.0,4988.0
Pojezierze,39.0,2,299000.0,7667.0
Jaroty,85.7,4,529000.0,6173.0
Podgrodzie,48.4,2,269000.0,5558.0
Osiedle Mazurskie,62.89,3,429000.0,6821.0
Jaroty,56.67,3,335000.0,5911.0
Jaroty,52.27,3,345000.0,6600.0
Centrum,100.7,3,630000.0,6256.0
Pojezierze,48.0,3,250000.0,5208.0
Jaroty,74.9,3,370000.0,4940.0
Generałów,66.49,3,430000.0,6467.0
Jaroty,41.5,2,298900.0,7202.0
Kortowo,40.0,2,334990.0,8375.0
Pojezierze,48.17,2,279000.0,5792.0
Centrum,63.47,3,350000.0,5514.0
N/A,100.0,3,480000.0,4800.0
Generałów,66.49,3,435000.0,6542.0
Jaroty,90.26,3,425000.0,4709.0
Zatorze,66.0,3,299900.0,4544.0
ŚRÓDMIEŚCIE,58.0,2,310000.0,5345.0
PODGRODZIE,39.3,2,335000.0,8524.0
N/A,81.99,4,442746.0,5400.0
Jaroty,67.0,3,380000.0,5672.0
STARE MIASTO,100.0,3,990000.0,9900.0
N/A,81.62,4,440748.0,5400.0
Jaroty,71.4,4,299000.0,4188.0
PODGRODZIE,74.0,4,375400.0,5073.0
N/A,81.62,4,440748.0,5400.0
Zatorze,74.19,4,465000.0,6268.0
Zatorze,26.36,1,185000.0,7018.0
Pieczewo,60.4,3,328000.0,5430.0
Jaroty,30.0,1,244990.0,8166.0
KĘTRZYŃSKIEGO,58.0,3,284900.0,4912.0
Nagórki,44.0,2,310000.0,7045.0
Jaroty,38.0,2,289000.0,7605.0
Pojezierze,48.2,3,279900.0,5807.0
Pojezierze,59.0,4,329000.0,5576.0
Jaroty,23.5,1,169000.0,7191.0
Osiedle Generałów,68.73,2,420000.0,6111.0
Zatorze,83.0,3,460000.0,5542.0
ŚRÓDMIEŚCIE,55.7,3,299000.0,5368.0
Jaroty,38.0,2,299000.0,7868.0
N/A,72.17,3,519000.0,7191.0
N/A,71.9,3,337000.0,4687.0
N/A,72.5,4,359000.0,4952.0
Kętrzyńskiego,160.1,5,720000.0,4497.0
NAD JEZIOREM DŁUGIM,69.75,3,460350.0,6600.0
NAD JEZIOREM DŁUGIM,74.03,3,503404.0,6800.0
N/A,46.17,2,309000.0,6693.0
Jroty,60.2,3,319000.0,5299.0
NAD JEZIOREM DŁUGIM,69.75,3,495225.0,7100.0
Zatorze,49.6,2,279000.0,5625.0
Jaroty,60.3,3,365000.0,6053.0
NAD JEZIOREM DŁUGIM,66.25,3,437250.0,6600.0
NAD JEZIOREM DŁUGIM,74.03,3,488598.0,6600.0
Generałów,35.5,2,259000.0,7296.0
NAD JEZIOREM DŁUGIM,69.82,3,474776.0,6800.0
NAD JEZIOREM DŁUGIM,89.56,4,609008.0,6800.0
NAD JEZIOREM DŁUGIM,89.56,4,591096.0,6600.0
N/A,78.49,4,375000.0,4778.0
Zatorze,54.9,3,285000.0,5191.0
Zatorze,52.0,2,250000.0,4808.0
N/A,33.0,1,219000.0,6636.0
Zatorze,42.0,2,210000.0,5000.0
Osiedle Generałów,73.3,3,369000.0,5034.0
Jaroty,51.3,2,299000.0,5828.0
z własnym ogrodem lub strychem.,79.58,4,N/A,N/A
N/A,69.94,3,350000.0,5004.0
Jaroty,76.02,4,N/A,N/A
Kortowo,153.0,7,700000.0,4575.0
N/A,38.12,2,210000.0,5509.0
N/A,48.31,2,260000.0,5382.0
Centrum,41.0,2,290000.0,7073.0
Jaroty,76.31,3,375000.0,4914.0
Centrum,35.84,1,195000.0,5441.0
Jaroty,125.0,5,650000.0,5200.0
Pojezierze,62.0,4,305000.0,4919.0
Zatorze,48.0,3,233000.0,4854.0
N/A,72.0,4,730000.0,10139.0
Pieczewo,59.5,3,325000.0,5462.0
N/A,64.26,3,375000.0,5836.0
N/A,107.4,5,594900.0,5539.0
Centrum,65.3,3,489000.0,7489.0
N/A,64.4,3,N/A,N/A
Zatorze,53.5,3,250000.0,4673.0
Pojezierze,48.2,3,279900.0,5807.0
ŚRÓDMIEŚCIE,117.5,4,529000.0,4502.0
Centrum,94.17,4,550000.0,5841.0
Zatorze,32.3,2,189000.0,5851.0
Dajtki,59.78,2,441176.0,7380.0
Zatorze,66.1,3,299000.0,4523.0
Zatorze,32.3,1,199000.0,6161.0
Zatorze,74.41,3,549000.0,7378.0
Zatorze,47.86,3,233000.0,4868.0
Centrum,117.0,4,529000.0,4521.0
Jaroty,100.0,3,339000.0,3390.0
Zatorze,59.71,4,334316.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,362770.0,5949.0
Zatorze,117.69,4,707642.0,6013.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,362770.0,5949.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,362770.0,5949.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,59.71,4,334316.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,70.56,4,395065.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,54.1,3,308315.0,5699.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,26.27,1,156280.0,5949.0
Zatorze,37.74,2,218854.0,5799.0
Zatorze,55.0,2,307945.0,5599.0
Zatorze,54.37,3,309854.0,5699.0
Zatorze,59.71,4,334316.0,5599.0
Zatorze,59.71,4,334316.0,5599.0
Zatorze,59.71,4,334316.0,5599.0
Zatorze,57.55,3,342365.0,5949.0
Zatorze,65.54,3,389897.0,5949.0
N/A,57.9,2,296000.0,5112.0
N/A,72.27,2,350000.0,4843.0
Redykajny,89.0,4,429000.0,4820.0
N/A,59.51,3,356465.0,5990.0
N/A,57.75,3,3345922.0,57938.0
N/A,39.77,2,258107.0,6490.0
N/A,57.24,3,342868.0,5990.0
Oś. Grunwaldzkie,60.4,3,355000.0,5877.0
N/A,39.77,2,258107.0,6490.0
N/A,59.51,3,356465.0,5990.0
centrum -stare miasto,160.0,4,1360000.0,8500.0
Redykajny,93.1,4,429000.0,4608.0
N/A,40.77,2,2264597.0,55546.0
Zatorze,94.48,4,462952.0,4900.0
Zatorze,94.34,4,462266.0,4900.0
Zatorze,72.16,3,353584.0,4900.0
Zatorze,94.48,4,453504.0,4800.0
Zatorze,65.1,3,345030.0,5300.0
Zatorze,56.4,4,289000.0,5124.0
Pozorty,68.07,4,407739.0,5990.0
Jaroty,94.04,5,479604.0,5100.0
Dajtki,33.37,1,258584.0,7749.0
Dajtki,64.48,2,491724.0,7626.0
Dajtki,62.48,2,472630.0,7565.0
Dajtki,93.67,3,679763.0,7257.0
Zatorze,32.3,2,199000.0,6161.0
Jaroty,82.8,3,529000.0,6389.0
Zatorze,64.6,3,361695.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,55.26,3,309400.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,70.56,4,395065.0,5599.0
Zatorze,84.91,4,636740.0,7499.0
Śródmieście,41.8,2,293000.0,7010.0
Zatorze,61.14,3,342323.0,5599.0
Zatorze,36.57,2,217555.0,5949.0
Zatorze,55.26,3,309400.0,5599.0
Zatorze,55.0,2,307945.0,5599.0
Zatorze,70.56,4,395065.0,5599.0
Zatorze,70.56,4,395065.0,5599.0
Zatorze,26.27,1,156280.0,5949.0
Zatorze,64.6,3,361695.0,5599.0
Zatorze,61.14,3,342322.0,5599.0
Zatorze,64.6,3,363722.0,5630.0
Zatorze,48.37,3,275660.0,5699.0
Zatorze,55.26,3,309400.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,55.26,3,309400.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,55.26,3,309400.0,5599.0
Zatorze,55.26,3,328741.0,5949.0
Zatorze,64.6,3,361695.0,5599.0
Zatorze,66.1,3,299000.0,4523.0
Zatorze,55.0,2,327195.0,5949.0
Zatorze,55.99,3,333084.0,5949.0
Zatorze,65.54,3,366958.0,5599.0
Zatorze,64.6,3,361695.0,5599.0
Zatorze,61.14,3,363722.0,5949.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,55.0,2,307945.0,5599.0
Zatorze,37.74,2,218854.0,5799.0
Zatorze,61.14,3,342322.0,5599.0
Zatorze,61.14,3,342323.0,5599.0
Zatorze,60.98,3,341427.0,5599.0
Zatorze,55.26,3,309400.0,5599.0
