District,Area,Rooms,Total price,Price per meter square
"Góra, Cieplice",83.0,4,465000.0,5602.0
"Góra, Cieplice",82.0,4,459000.0,5598.0
"Góra, Centrum",36.3,2,139000.0,3829.0
"Góra, Cieplice Śląskie-Zdrój",72.0,3,270000.0,3750.0
"Góra, Cieplice",59.7,3,220000.0,3685.0
"Góra, Mała Poczta",70.04,2,169990.0,2427.0
"Góra, Mała Poczta",119.0,4,290000.0,2437.0
Góra,80.0,4,469000.0,5863.0
"Góra, Zabobrze",57.1,3,293000.0,5131.0
"Góra, Śródmieście",100.6,3,290000.0,2883.0
"Góra, Mała Poczta",84.0,3,330000.0,3929.0
"Góra, Centrum",56.75,3,220000.0,3877.0
"Góra, Śródmieście",110.0,4,595000.0,5409.0
Góra,30.0,1,250000.0,8333.0
"Góra, Zabobrze",58.4,3,302000.0,5171.0
"Góra, Centrum",72.0,2,280000.0,3889.0
Góra,49.62,2,210000.0,4232.0
"Góra, Centrum",150.0,5,290000.0,1933.0
"Góra, Centrum",129.0,5,580000.0,4496.0
"Góra, Centrum",105.55,3,349000.0,3306.0
"Góra, Czarne",76.71,3,340000.0,4432.0
"Góra, Czarne",85.56,4,368000.0,4301.0
"Góra, Centrum",104.3,3,395000.0,3787.0
"Góra, Centrum",61.0,3,349000.0,5721.0
"Góra, Cieplice",54.67,2,175000.0,3201.0
Góra,90.0,3,270000.0,3000.0
"Góra, Zabobrze",105.0,4,395000.0,3762.0
"Góra, Centrum",126.5,4,380000.0,3004.0
Góra,51.28,2,135000.0,2633.0
"Góra, Cieplice",65.7,4,295000.0,4490.0
"Góra, Zabobrze",69.73,3,250000.0,3585.0
