District,Area,Rooms,Total price,Price per meter square
Maślice,103.87,4,680000.0,6547.0
Psie Pole,43.67,2,321747.0,7368.0
Maślice,84.0,3,480000.0,5714.0
Borek,46.04,2,575500.0,12500.0
Gaj,48.3,4,420000.0,8696.0
N/A,48.0,2,595000.0,12396.0
Śródmieście,51.21,2,515000.0,10057.0
Stabłowice,46.4,2,395000.0,8513.0
Jagodno,45.36,3,410000.0,9039.0
Jagodno,56.96,3,410112.0,7200.0
Nadodrze,88.0,4,774400.0,8800.0
Ołbin,107.55,6,699000.0,6499.0
Gądów Mały,64.0,3,489000.0,7641.0
Szczepin,64.16,3,650000.0,10131.0
Przedmieście Oławskie,51.8,2,355000.0,6853.0
Grabiszyn,24.7,1,253000.0,10243.0
Grabiszyn,43.0,2,420000.0,9767.0
Śródmieście,39.0,2,490000.0,12564.0
Księże Małe,46.94,2,420000.0,8948.0
Grabiszyn,39.4,2,390000.0,9898.0
Klecina,53.56,3,449904.0,8400.0
Jagodno,52.5,3,400000.0,7619.0
Nadodrze,88.0,4,774400.0,8800.0
Ołbin,107.55,6,699000.0,6499.0
Gądów Mały,64.0,3,489000.0,7641.0
Plac Grunwaldzki,131.0,4,750000.0,5725.0
Księże Małe,45.0,2,445000.0,9889.0
Popowice,48.0,2,485000.0,10104.0
Przedmieście Oławskie,51.8,2,355000.0,6853.0
Grabiszyn,24.7,1,253000.0,10243.0
Grabiszyn,43.0,2,420000.0,9767.0
Śródmieście,39.0,2,490000.0,12564.0
Nadodrze,50.0,2,565000.0,11300.0
Jagodno,33.5,2,299000.0,8925.0
Jagodno,56.96,3,410112.0,7200.0
Śródmieście,60.0,2,489000.0,8150.0
Krzyki,35.39,2,278059.0,7857.0
Swojczyce,49.3,2,403194.0,8178.0
Stabłowice,49.9,2,332259.0,6659.0
Stare Miasto,37.0,2,480000.0,12973.0
Krzyki,86.0,3,575000.0,6686.0
Popowice,48.0,2,485000.0,10104.0
Zakrzów,48.0,2,360000.0,7500.0
Śródmieście,46.4,3,455977.0,9827.0
Krzyki,38.94,2,304063.0,7809.0
Krzyki,58.0,2,559000.0,9638.0
Borek,56.0,3,459000.0,8196.0
Śródmieście,103.0,5,820000.0,7961.0
Fabryczna,28.0,1,349000.0,12464.0
Grabiszyn,50.83,3,393000.0,7732.0
Jagodno,47.5,2,355661.0,7488.0
Muchobór Wielki,70.0,3,485000.0,6929.0
Stare Miasto,35.0,2,459000.0,13114.0
Stare Miasto,50.0,3,395000.0,7900.0
Stare Miasto,46.05,2,635490.0,13800.0
Grabiszyn,43.0,1,429000.0,9977.0
Krzyki,36.0,1,330000.0,9167.0
Kozanów,43.0,2,345000.0,8023.0
